,Income,Customer Lifetime Value,Monthly Premium Auto,Total Claim Amount
3287,50512,2637.148672,67,351.403677
3288,80604,4882.493829,61,255.982609
3289,64604,5363.528173,67,272.445607
3290,0,3548.397966,103,741.6
3291,95647,4233.56878,106,508.8
3292,0,11293.98192,104,499.2
3293,60969,7258.992716,61,146.119178
3294,0,2695.455483,76,547.2
3295,20676,6063.19979,79,379.2
3296,37874,5258.251562,65,41.016038
3297,14382,12390.47778,66,316.8
3298,32314,3677.784051,92,662.4
3299,62455,6104.849081,77,338.144854
3300,35605,2991.423685,74,355.2
3301,0,8034.520139,103,741.6
3302,0,9778.984109,137,986.4
3303,10334,7284.262288,64,296.962938
3304,44025,2728.03759,69,331.2
3305,32397,7519.029686,190,334.626758
3306,24345,8183.592208,106,637.695945
3307,94804,4583.748377,115,764.592151
3308,25370,11638.89947,102,489.6
3309,0,14455.86021,78,561.6
3310,53234,8478.278069,109,1212.988796
3311,0,3923.265453,108,912.581597
3312,0,5201.707743,70,336.0
3313,0,3857.947176,121,1032.204305
3314,19013,3649.658983,95,456.0
3315,0,2652.289648,73,490.690995
3316,81568,7583.56435,186,737.442295
3317,53223,8535.108303,72,299.788806
3318,0,4152.652599,123,885.6
3319,59253,7166.343469,89,67.801384
3320,34452,5048.051359,126,604.8
3321,40160,4579.605586,118,566.4
3322,22571,4605.036646,63,302.4
3323,62365,4969.529102,62,297.6
3324,0,2267.604038,61,292.8
3325,22220,36229.40842,105,22.45383
3326,76266,8810.89555,110,155.708627
3327,0,4656.488488,128,1548.310532
3328,0,4318.088108,68,230.109964
3329,77552,5382.752045,68,45.215059
3330,76474,2953.617963,74,355.2
3331,57664,8051.56643,100,344.92729
3332,82377,6627.148927,83,498.335261
3333,44856,10148.41973,66,316.8
3334,0,7628.749434,77,369.6
3335,76731,2582.408525,64,201.455005
3336,25820,3265.156348,82,393.6
3337,0,5996.065073,83,398.4
3338,92509,5768.830622,71,109.296118
3339,15505,21480.81781,68,383.890867
3340,21979,2891.717971,73,518.686584
3341,54878,7381.914168,96,204.953947
3342,40178,5308.617246,136,652.8
3343,65436,2912.59798,73,40.752864
3344,0,11814.47532,106,763.2
3345,0,4726.963307,64,307.2
3346,57709,5073.282126,125,600.0
3347,21604,3096.511217,79,379.2
3348,28422,7891.584409,68,453.909559
3349,59853,19454.40847,124,570.847354
3350,49078,22332.43946,97,484.013411
3351,51523,4598.235733,116,738.840818
3352,0,8215.388242,110,601.021286
3353,0,4903.152748,66,475.2
3354,32989,24186.88247,102,489.6
3355,0,2419.306466,70,336.0
3356,36631,2491.317024,62,67.530904
3357,0,9657.579498,131,628.8
3358,26477,2621.116054,66,144.987956
3359,53607,4944.088762,61,93.891207
3360,21594,5206.761563,71,340.8
3361,0,6109.135438,85,612.0
3362,80584,2601.468833,65,312.0
3363,67511,5849.486464,73,350.4
3364,19614,16301.9676,85,574.024018
3365,0,26462.75908,82,511.320391
3366,20346,26199.52707,74,358.643521
3367,48638,6470.535463,82,183.104441
3368,46855,9501.005425,119,472.391125
3369,38873,10970.13221,92,599.811172
3370,25703,2435.619979,62,297.6
3371,58842,4362.931238,110,528.0
3372,99772,19231.77266,158,51.902587
3373,19683,8382.630118,117,561.6
3374,34549,4434.411172,111,125.933005
3375,19030,2372.155492,62,355.820799
3376,63329,3611.183505,92,441.6
3377,79253,3034.797717,76,254.984946
3378,37937,9095.049868,116,556.8
3379,21766,4884.15708,62,179.14181
3380,67132,5681.307056,71,466.371705
3381,0,2458.562965,71,511.2
3382,33060,9357.737821,117,56.731578
3383,92296,2759.978287,69,331.2
3384,90334,9635.58373,119,423.785148
3385,40105,8346.019875,104,878.413622
3386,33409,8370.56545,105,553.553427
3387,0,12689.42804,117,1163.669865
3388,18608,2538.62632,71,340.8
3389,55385,4732.219556,61,292.8
3390,62588,8246.830811,104,499.2
3391,22050,2548.393565,66,316.8
3392,25632,4929.549699,63,351.270869
3393,40097,3289.120863,92,227.221652
3394,50071,2771.045031,71,18.918935
3395,37308,6899.709949,86,301.011106
3396,44743,5112.306584,137,741.300032
3397,86657,4109.793608,103,316.227946
3398,84306,27440.61101,137,863.413385
3399,0,20957.60504,118,566.4
3400,47346,2548.842787,65,312.0
3401,88545,2714.654446,68,374.108319
3402,52443,5790.462518,73,350.4
3403,36084,7627.31479,99,152.779038
3404,35406,7903.993374,69,67.504452
3405,0,5293.717318,74,712.126586
3406,41185,3673.990748,99,363.613596
3407,51204,21592.10096,181,929.554445
3408,30216,2452.059049,63,302.4
3409,10710,7255.714453,94,451.2
3410,0,7412.962014,112,806.4
3411,0,9048.983447,119,571.2
3412,0,4270.034394,122,725.870693
3413,25632,4929.549699,63,351.270869
3414,0,3539.97159,99,1158.858027
3415,53295,5568.889245,70,250.423844
3416,0,9817.026936,139,1000.8
3417,37072,2542.845763,64,307.2
3418,61108,10484.91535,89,49.451117
3419,79880,6310.400194,79,568.8
3420,81580,8106.221539,101,633.439417
3421,0,3398.007367,92,611.844584
3422,19614,16301.9676,85,574.024018
3423,58620,2722.408776,68,292.135884
3424,0,15789.65496,212,1526.4
3425,12902,4904.894731,139,667.2
3426,26318,3785.754787,96,679.392372
3427,20263,4200.818894,63,373.454457
3428,0,3619.060986,98,310.842085
3429,52819,4880.713626,124,282.500791
3430,63918,12687.15484,64,307.2
3431,0,4848.90183,66,316.8
3432,23904,4334.064096,123,590.4
3433,0,6677.418103,97,251.63901
3434,69736,8973.110905,111,424.424732
3435,69700,7109.296548,181,645.921338
3436,35482,10208.92761,129,619.2
3437,14030,2719.506996,72,345.6
3438,50909,4465.604359,112,339.048157
3439,96406,5593.434009,69,331.2
3440,77001,6768.997027,85,408.0
3441,0,2454.589361,72,518.4
3442,24732,2576.380679,67,321.6
3443,40864,4282.947971,109,166.937747
3444,43145,5845.426201,73,516.421124
3445,61108,10484.91535,89,49.451117
3446,34236,5509.377781,70,336.0
3447,39010,3011.344686,78,374.4
3448,88867,2698.355517,69,331.2
3449,0,6105.801637,84,395.740207
3450,13908,8558.038795,116,804.130779
3451,0,5568.947534,79,407.440238
3452,0,11042.29006,64,415.803174
3453,76358,23594.6802,66,86.461582
3454,13037,4726.869327,124,839.348464
3455,17200,6054.488387,83,48.780064
3456,67772,9654.523307,82,502.580472
3457,39891,47155.62558,133,630.888663
3458,52957,4530.385427,112,425.423198
3459,0,7276.340609,108,777.6
3460,93272,3861.486269,95,281.110788
3461,0,7054.776317,207,1490.4
3462,40467,15167.04402,197,518.78464
3463,30895,7126.471703,62,297.6
3464,0,2034.993043,62,446.4
3465,90607,30718.8124,109,243.467617
3466,0,4221.312544,62,614.081483
3467,45668,9701.027271,80,344.767795
3468,0,4502.867562,129,1486.410662
3469,51643,11009.13049,283,1358.4
3470,0,2713.560376,74,299.635989
3471,0,22103.5072,102,489.6
3472,90289,5633.531703,71,22.193348
3473,29465,4237.370769,118,566.4
3474,81893,2858.287371,73,151.381353
3475,60613,9366.816281,240,1152.0
3476,60423,9152.489511,114,137.611531
3477,27166,5406.876611,71,340.8
3478,0,7086.176012,196,1644.690622
3479,0,17288.55405,158,758.4
3480,62006,2472.253893,61,292.8
3481,0,2432.169223,69,764.201478
3482,13663,25464.82059,97,465.6
3483,0,2229.361773,61,292.8
3484,97673,2507.884662,63,178.762806
3485,96276,9500.08167,117,553.50361
3486,73847,2935.988346,73,350.4
3487,24976,5493.02213,72,566.199335
3488,33716,5386.325174,68,349.431986
3489,23480,4384.854616,117,842.4
3490,77221,5789.8509,71,259.591385
3491,0,5678.050167,76,364.8
3492,40463,4944.240345,61,292.8
3493,60920,7507.455372,64,231.201886
3494,68931,5332.462694,66,309.577946
3495,88251,5475.337618,68,267.214383
3496,0,2274.647023,65,468.0
3497,26876,6005.214792,76,364.8
3498,88592,18321.41903,76,199.79727
3499,0,8078.53085,114,547.2
3500,0,3664.22055,103,642.773149
3501,0,2960.029328,82,590.4
3502,49136,2496.167004,64,307.2
3503,0,4650.68277,68,722.877299
3504,67627,14002.37819,117,561.6
3505,70263,7462.926263,93,7.345946
3506,74126,3653.703458,90,478.751065
3507,74286,5638.543833,70,277.585067
3508,97949,4475.05212,112,324.812083
3509,41005,2719.853023,70,336.0
3510,29875,4542.405346,119,571.2
3511,26121,12875.59874,119,754.115474
3512,25905,2300.691547,63,302.4
3513,72117,8364.559003,70,106.737787
3514,81872,14024.35839,115,256.43803
3515,33806,27789.69235,89,395.729716
3516,0,3588.926491,106,763.2
3517,10621,4386.277558,67,321.6
3518,0,6647.846187,65,312.0
3519,44213,6753.428413,85,77.523904
3520,0,4762.823136,65,366.212945
3521,12902,4904.894731,139,667.2
3522,78757,4764.861739,119,383.797363
3523,0,3567.503755,102,660.430456
3524,51833,3903.802262,99,190.509609
3525,30786,10442.43404,90,28.649762
3526,76792,2498.963061,62,297.6
3527,76356,2862.563059,71,340.8
3528,66839,5989.773931,154,739.2
3529,59789,7143.035873,90,527.539078
3530,72217,2549.786069,64,91.146661
3531,43324,12047.775,101,284.667612
3532,87502,20461.1545,102,421.111226
3533,0,2781.589027,74,532.8
3534,38713,4834.710493,66,316.8
3535,51878,7610.540153,66,316.8
3536,0,2159.251473,61,292.8
3537,28617,8420.43119,112,797.595611
3538,75037,13530.02906,85,180.555113
3539,24550,8798.312515,111,536.00374
3540,0,4595.043966,64,460.8
3541,55366,6545.802896,86,455.714395
3542,41449,5443.761524,69,331.2
3543,51125,7957.630101,67,430.29174
3544,0,2444.741307,71,244.587596
3545,63110,8590.334983,72,68.179721
3546,63401,2730.3538,68,202.938048
3547,30752,2925.726685,73,400.294003
3548,60986,5331.737284,67,417.781693
3549,41692,11320.82704,101,245.968629
3550,12940,5130.823951,68,268.1726
3551,0,7919.832069,70,336.0
3552,78618,2619.337376,66,225.578841
3553,54538,9591.232645,119,507.799325
3554,0,4196.652176,64,774.737185
3555,76590,7887.964945,65,183.293091
3556,76214,8676.698631,72,202.81373
3557,0,6383.611136,196,2327.166394
3558,25876,6568.75877,83,398.4
3559,82477,3644.833554,90,432.0
3560,58713,3910.697956,98,470.4
3561,64929,18704.85055,240,1261.672708
3562,0,24337.38181,85,612.0
3563,32857,12547.42888,105,504.0
3564,19065,4582.685265,61,292.8
3565,0,2864.093984,83,825.29011
3566,25503,30850.58677,115,552.0
3567,30250,7366.093547,93,398.100233
3568,0,4224.832303,63,453.6
3569,62902,8256.2978,69,159.383042
3570,0,7498.824515,66,316.8
3571,14278,25626.70699,134,346.319404
3572,66839,5989.773931,154,739.2
3573,37811,2530.810167,63,365.002909
3574,20978,13569.24071,70,336.0
3575,28519,13113.13865,86,412.8
3576,0,5085.023369,72,571.531582
3577,85140,4554.557242,118,88.17994
3578,37384,4014.453113,99,475.2
3579,0,2863.043304,79,168.89233
3580,0,7200.664877,66,316.8
3581,57659,30909.22228,111,756.37287
3582,95241,8170.621997,68,87.803087
3583,38870,2877.813846,74,145.365072
3584,13870,8478.30421,109,550.430985
3585,25964,8646.547993,76,364.8
3586,72193,4755.762589,118,552.646907
3587,84302,7425.845305,62,76.609295
3588,0,4462.997006,73,350.4
3589,0,2593.897887,72,345.6
3590,39482,6006.441801,77,277.907701
3591,66371,10010.14003,125,43.098747
3592,35300,26305.41541,74,225.518065
3593,67735,7096.598526,88,3.4637
3594,98879,2859.799774,73,108.667642
3595,0,29589.94128,108,777.6
3596,72885,9667.129686,124,233.676034
3597,26378,21941.85759,70,147.795699
3598,67798,5548.031892,69,331.2
3599,41275,7752.933281,96,41.122303
3600,39646,2769.72527,70,279.714859
3601,71868,2545.070274,65,312.0
3602,59107,8629.329351,107,480.521227
3603,0,4915.39018,70,504.0
3604,36428,4896.562733,124,559.412583
3605,93284,4013.959621,99,475.2
3606,34612,10834.86984,91,655.2
3607,76157,4669.22664,116,556.8
3608,0,29577.28414,106,763.2
3609,17109,9259.729948,62,297.6
3610,29539,6300.440231,85,408.0
3611,49539,6031.518652,79,286.938064
3612,0,2300.334605,66,475.2
3613,25352,6863.124573,173,830.4
3614,63223,2797.759849,71,397.622116
3615,18505,4479.494223,66,316.8
3616,91485,4571.509384,114,392.925712
3617,18690,6104.501453,80,18.192921
3618,0,3297.904615,91,655.2
3619,69819,2639.982596,66,21.00736
3620,25708,13780.48818,118,566.4
3621,33738,3702.63121,95,541.755353
3622,75845,5789.352696,72,73.848672
3623,83392,13464.60289,112,523.688037
3624,0,6331.338496,87,94.714302
3625,76375,3838.113442,96,138.423414
3626,0,11274.91011,114,820.8
3627,32330,6052.003301,79,379.2
3628,85689,33451.7935,92,237.946822
3629,0,5611.926939,158,1137.6
3630,39507,5607.253592,70,283.743206
3631,22373,8835.159206,112,419.750892
3632,20217,3796.547659,96,513.306893
3633,19245,3936.785538,106,508.8
3634,17774,37150.82945,108,116.257094
3635,80355,4815.532839,62,83.390706
3636,65099,2853.370449,73,350.4
3637,0,2467.459952,73,525.6
3638,23401,5200.22777,66,316.8
3639,0,4594.263722,63,139.331764
3640,0,8586.662939,118,566.4
3641,38692,4091.934934,102,502.443591
3642,97131,5181.620895,64,307.2
3643,78046,14230.3242,119,759.119999
3644,82225,2446.664534,61,292.8
3645,0,4758.564558,64,607.733606
3646,21144,6645.928117,86,391.446775
3647,36645,8717.851882,112,614.082146
3648,31842,4110.620178,108,406.348084
3649,0,9810.407902,131,628.8
3650,75090,4993.025273,63,101.34165
3651,0,4463.607161,62,567.343266
3652,72014,2895.213818,72,188.204234
3653,13512,3185.17031,92,441.6
3654,75909,9343.198788,117,561.6
3655,18884,7296.535053,64,307.2
3656,0,5568.947534,79,407.440238
3657,0,7627.026893,74,807.279979
3658,26802,4636.54647,66,316.8
3659,99839,5329.12883,66,468.203397
3660,24186,2478.235474,64,307.2
3661,46971,5522.769962,69,120.109061
3662,0,8586.528213,83,483.577807
3663,0,8104.503269,117,842.4
3664,0,2356.702311,69,496.8
3665,0,2004.350666,66,316.8
3666,26790,2810.464447,71,340.8
3667,0,2379.614363,71,747.107317
3668,16258,2410.105206,64,307.2
3669,91169,2544.969754,65,139.745936
3670,0,10153.88899,90,432.0
3671,25905,2300.691547,63,302.4
3672,44577,10145.44091,131,640.491537
3673,53021,2599.04158,68,326.4
3674,56980,6689.022728,84,599.000883
3675,97719,2721.589169,67,318.660896
3676,49530,7524.88292,63,278.24204
3677,56233,9487.721906,79,558.746277
3678,79140,5977.78537,74,487.930161
3679,13088,6411.117312,82,393.6
3680,73601,2944.180861,73,339.938915
3681,31517,6685.797205,84,604.8
3682,0,4692.660787,69,549.271947
3683,0,4502.667305,69,496.8
3684,42148,16504.96173,104,366.978793
3685,0,9460.17545,133,1443.455106
3686,23769,7931.722181,69,470.097411
3687,0,7974.390276,109,523.2
3688,22241,5054.334903,63,343.159148
3689,23550,5657.806998,72,222.751524
3690,0,14917.33495,190,1368.0
3691,71024,13046.65319,65,266.640638
3692,71644,38410.59556,105,504.0
3693,50363,5069.071361,63,12.744774
3694,92914,10978.7834,136,979.2
3695,16645,39769.55524,117,696.9628
3696,0,6559.34766,94,451.2
3697,22814,5749.883799,73,360.773462
3698,22828,16473.16905,106,508.8
3699,51066,5780.182197,74,787.993313
3700,68507,26200.83423,110,140.196942
3701,0,3272.010846,87,626.4
3702,37929,4682.249396,61,120.436587
3703,89285,6496.197101,81,109.032565
3704,98235,7446.812516,93,377.422029
3705,23650,4549.337013,61,14.095914
3706,90167,5200.076742,131,523.733793
3707,64669,10594.13249,131,628.8
3708,65083,3059.282091,77,369.6
3709,0,8181.715637,109,523.2
3710,60462,2697.328799,68,216.934983
3711,0,10369.3874,69,454.3585
3712,36631,2491.317024,62,67.530904
3713,40308,5396.372449,136,652.8
3714,0,4652.886703,64,307.2
3715,0,9015.915395,130,936.0
3716,85067,7857.357595,65,256.242825
3717,0,6763.181497,64,460.8
3718,97750,15695.53941,65,303.002922
3719,38704,5219.199247,65,9.716628
3720,76731,2582.408525,64,201.455005
3721,57446,7653.283759,64,77.451706
3722,0,4966.736817,73,525.6
3723,96768,8927.134298,111,2.549986
3724,0,21423.63723,65,312.0
3725,0,15481.25277,180,1296.0
3726,0,8714.922135,118,566.4
3727,77265,5577.237773,69,170.689399
3728,48736,8860.654206,111,285.84958
3729,0,13450.95561,126,907.2
3730,0,6464.417095,89,640.8
3731,0,3876.772694,108,1099.233361
3732,46667,10103.65572,129,59.526095
3733,71600,4996.552721,63,46.158117
3734,84229,3934.712712,98,470.4
3735,0,2219.995914,62,297.6
3736,26118,7974.949597,101,484.8
3737,0,8708.018769,118,1380.107186
3738,24049,2907.363467,74,491.446146
3739,37998,4881.299084,61,292.8
3740,0,3652.666261,95,456.0
3741,0,12779.89903,184,1394.849254
3742,0,7200.664877,66,316.8
3743,62396,4219.02412,107,693.414133
3744,99239,5816.712126,74,379.37884
3745,94303,7908.452072,65,149.688222
3746,18375,3954.344534,103,535.080276
3747,76769,3560.628183,88,170.106831
3748,78735,5064.127663,63,225.558918
3749,0,8489.843197,130,624.0
3750,0,2425.29505,67,426.006858
3751,50494,27542.36956,114,491.322893
3752,86721,8828.933996,110,372.594847
3753,67371,5059.325681,63,86.599774
3754,21835,6715.59268,90,432.0
3755,62452,2671.817549,67,407.776546
3756,0,8098.96921,72,518.4
3757,69809,2795.546288,70,111.823103
3758,0,2972.459706,84,604.8
3759,0,6288.156817,84,403.2
3760,0,61850.18803,238,1142.4
3761,22601,10394.36269,88,633.6
3762,29560,4935.189986,62,297.6
3763,0,35013.54166,133,532.747291
3764,26790,2810.464447,71,340.8
3765,34986,3636.943738,91,73.839514
3766,66378,2785.418107,71,158.000332
3767,48784,7715.103608,96,252.076899
3768,41043,5643.802354,72,345.6
3769,32775,19088.34203,61,251.886847
3770,61200,9156.272726,118,566.4
3771,66334,5454.587929,69,331.2
3772,18661,2470.441268,62,196.879475
3773,0,7809.855966,111,532.8
3774,53133,6938.874476,91,652.386798
3775,25134,5318.89664,67,321.6
3776,0,13727.79972,126,604.8
3777,64324,5363.405969,67,321.6
3778,25820,3265.156348,82,393.6
3779,29152,2446.911045,67,255.079807
3780,0,4196.689511,114,1182.289213
3781,62448,12913.49818,107,513.6
3782,0,23866.15656,81,388.8
3783,27132,4633.336334,63,302.4
3784,21706,8196.077584,108,518.4
3785,0,2167.330201,61,439.2
3786,66620,5619.849825,70,336.0
3787,42800,6102.307214,153,734.4
3788,66676,3919.366722,97,558.099357
3789,0,14944.83656,68,326.4
3790,37433,10819.999,90,410.391616
3791,44930,15839.08876,132,111.049063
3792,30857,6451.263836,81,309.161777
3793,46507,5564.957596,73,325.569334
3794,48473,2444.896824,63,302.4
3795,59961,2640.58732,68,291.91645
3796,88359,5823.162917,73,35.915639
3797,97607,5755.539367,71,60.021023
3798,20228,10408.96865,101,523.815839
3799,49009,8247.952072,105,504.0
3800,60804,3679.142115,92,213.225001
3801,78374,16331.43396,82,206.95076
3802,95621,20474.14563,66,351.877002
3803,15741,9414.943031,132,633.6
3804,38279,9732.584122,82,64.396979
3805,0,4611.2543,61,292.8
3806,60120,14510.7505,182,716.469391
3807,59207,13770.97618,116,556.8
3808,0,8083.541953,116,820.018767
3809,69446,2570.190941,64,26.731452
3810,0,2273.62059,73,801.022368
3811,0,3995.358195,119,856.8
3812,50886,7282.221435,95,620.10464
3813,55257,2469.56901,64,209.596158
3814,61883,2450.625315,62,18.077998
3815,37233,10856.17638,136,242.545602
3816,37722,9075.768214,116,158.077504
3817,81883,4654.582368,114,376.002146
3818,35822,15394.8718,197,1404.868905
3819,23059,9421.101961,126,95.845811
3820,97666,2640.515863,66,136.27248
3821,26057,8509.850887,74,523.888845
3822,30817,3436.134281,88,91.834668
3823,75648,4349.30875,108,112.660916
3824,0,9672.701942,96,1120.677126
3825,25852,15266.48446,135,648.0
3826,0,7550.867469,68,100.212651
3827,13207,9939.255085,137,392.920864
3828,0,14962.37103,82,393.6
3829,32150,7887.82202,98,470.4
3830,52674,2894.327413,73,166.5492
3831,91653,4397.781207,111,343.98412
3832,69512,5781.015999,72,196.977247
3833,67332,7720.155885,192,921.6
3834,0,3046.248976,98,705.6
3835,53304,2590.321715,65,116.322725
3836,28754,10155.30044,89,427.2
3837,50201,2552.00081,64,99.894584
3838,51593,9404.447425,80,202.905809
3839,0,5678.050167,76,364.8
3840,31974,3723.114445,92,388.135527
3841,31756,8417.102804,107,415.850776
3842,0,2520.028421,68,326.4
3843,20369,8186.308757,105,1126.65778
3844,0,4229.923123,126,907.2
3845,66933,5074.246068,63,160.52105
3846,39843,12981.52926,109,523.2
3847,16686,2744.172816,71,125.510669
3848,0,13226.22345,190,1398.023248
3849,80237,13178.43163,108,776.601764
3850,72897,8793.521303,73,507.709291
